time,year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_,tot_solar_mw,theory_power,solar_zenith
2023-07-16 18:00:00,2023,2023-07-16,19,70.90300000000008,1133.0,0.07090300000000008,0.0,119.44069377681247
2023-07-16 19:00:00,2023,2023-07-16,20,21.394000000000055,730.0,0.021394000000000055,0.0,112.89903421565114
2023-07-16 20:00:00,2023,2023-07-16,21,1.9849999999999963,78.0,0.0019849999999999963,0.0,104.23915295382776
2023-07-16 21:00:00,2023,2023-07-16,22,,,0.0,0.0,94.12080654843415
2023-07-16 22:00:00,2023,2023-07-16,23,,,0.0,0.18940193232751326,82.90702786094596
2023-07-16 23:00:00,2023,2023-07-16,24,,,0.0,1.2331137580921205,71.25752585093198
2023-07-17 00:00:00,2023,2023-07-17,1,,,0.0,2.908494548705375,59.17283039992937
2023-07-17 01:00:00,2023,2023-07-17,2,,,0.0,4.625545733654587,46.91477469641465
2023-07-17 02:00:00,2023,2023-07-17,3,,,0.0,6.097444212179114,34.76896898322518
2023-07-17 03:00:00,2023,2023-07-17,4,,,0.0,7.152245962210509,23.35144243779081
2023-07-17 04:00:00,2023,2023-07-17,5,0.313,4.0,0.000313,7.685712612552276,14.900503722719634
2023-07-17 05:00:00,2023,2023-07-17,6,3.2569999999999877,287.0,0.0032569999999999878,7.6488155362805434,15.634267146590574
2023-07-17 06:00:00,2023,2023-07-17,7,105.45700000000033,1527.0,0.10545700000000033,7.044783001285589,24.742919550223235
2023-07-17 07:00:00,2023,2023-07-17,8,402.7459999999986,1630.0,0.4027459999999986,5.929272538981022,36.323402830393974
2023-07-17 08:00:00,2023,2023-07-17,9,854.7599999999994,1706.0,0.8547599999999994,4.414003332020185,48.51142367537066
2023-07-17 09:00:00,2023,2023-07-17,10,1360.1379999999979,1748.0,1.3601379999999978,2.68172786257775,60.76813011892708
2023-07-17 10:00:00,2023,2023-07-17,11,1736.3130000000015,1775.0,1.7363130000000015,1.0427670298354206,72.82308408194564
2023-07-17 11:00:00,2023,2023-07-17,12,1945.8079999999982,1782.0,1.9458079999999982,0.11702324589990423,84.39714208687892
2023-07-17 12:00:00,2023,2023-07-17,13,1992.8750000000018,1786.0,1.9928750000000017,0.0,95.55072210148131
2023-07-17 13:00:00,2023,2023-07-17,14,1983.5779999999986,1788.0,1.9835779999999985,0.0,105.53285987818438
2023-07-17 14:00:00,2023,2023-07-17,15,1889.769999999998,1791.0,1.889769999999998,0.0,113.98529046509708
2023-07-17 15:00:00,2023,2023-07-17,16,1622.5810000000004,1782.0,1.6225810000000003,0.0,120.22590315275572
2023-07-17 16:00:00,2023,2023-07-17,17,1225.347000000003,1753.0,1.2253470000000029,0.0,123.49845211499402
2023-07-17 17:00:00,2023,2023-07-17,18,768.5449999999989,1705.0,0.7685449999999989,0.0,123.27847549547019
2023-07-17 18:00:00,2023,2023-07-17,19,361.6409999999992,1653.0,0.3616409999999992,0.0,119.6045915837503
2023-07-17 19:00:00,2023,2023-07-17,20,118.08200000000035,1597.0,0.11808200000000035,0.0,113.05090849258279
2023-07-17 20:00:00,2023,2023-07-17,21,10.679999999999994,514.0,0.010679999999999995,0.0,104.37703835560308
2023-07-17 21:00:00,2023,2023-07-17,22,,,0.0,0.0,94.2455346919233
2023-07-17 22:00:00,2023,2023-07-17,23,,,0.0,0.18385988030107492,83.01898836783194
2023-07-17 23:00:00,2023,2023-07-17,24,,,0.0,1.2255424992061805,71.36248064070351
2023-07-18 00:00:00,2023,2023-07-18,1,,,0.0,2.902944291706567,59.272753552379314
2023-07-18 01:00:00,2023,2023-07-18,2,,,0.0,4.623115003410386,47.01393161948456
2023-07-18 02:00:00,2023,2023-07-18,3,,,0.0,6.097999285656245,34.874623337712016
